# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-10 18:39:54 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13337000 LOCHSA RIVER NR LOWELL ID
# -----------------------------------------------------------------------------------
#
# Data provided for site 13337000
#            TS   parameter     statistic     Description
#         46504       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         46505       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         46507       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	46507_00060_00003	46507_00060_00003_cd
USGS	13337000	1984-06-11	10200	A
USGS	13337000	1984-06-12	10400	A
USGS	13337000	1984-06-13	11500	A
USGS	13337000	1984-06-14	12400	A
USGS	13337000	1984-06-15	13200	A
USGS	13337000	1984-06-16	13500	A
USGS	13337000	1984-06-17	12900	A
USGS	13337000	1984-06-18	11400	A
USGS	13337000	1984-06-19	10600	A
USGS	13337000	1984-06-20	11100	A
USGS	13337000	1984-06-21	13700	A
USGS	13337000	1984-06-22	10300	A
USGS	13337000	1984-06-23	9200	A
USGS	13337000	1984-06-24	9650	A
USGS	13337000	1984-06-25	10300	A
USGS	13337000	1984-06-26	9840	A
USGS	13337000	1984-06-27	9140	A
USGS	13337000	1984-06-28	8570	A
USGS	13337000	1984-06-29	7340	A
USGS	13337000	1984-06-30	6040	A
USGS	13337000	1984-07-01	5590	A
USGS	13337000	1984-07-02	5220	A
USGS	13337000	1984-07-03	4810	A
USGS	13337000	1984-07-04	4620	A
USGS	13337000	1984-07-05	4250	A
USGS	13337000	1984-07-06	3760	A
USGS	13337000	1984-07-07	3350	A
USGS	13337000	1984-07-08	3080	A
USGS	13337000	1984-07-09	2880	A
USGS	13337000	1984-07-10	2710	A
USGS	13337000	1984-07-11	2530	A
USGS	13337000	1984-07-12	2340	A
USGS	13337000	1984-07-13	2180	A
USGS	13337000	1984-07-14	2050	A
USGS	13337000	1984-07-15	1940	A
USGS	13337000	1984-07-16	1860	A
USGS	13337000	1984-07-17	1740	A
USGS	13337000	1984-07-18	1630	A
USGS	13337000	1984-07-19	1510	A
USGS	13337000	1984-07-20	1420	A
USGS	13337000	1984-07-21	1380	A
USGS	13337000	1984-07-22	1330	A
USGS	13337000	1984-07-23	1290	A
USGS	13337000	1984-07-24	1360	A
USGS	13337000	1984-07-25	1290	A
USGS	13337000	1984-07-26	1340	A
USGS	13337000	1984-07-27	1290	A
USGS	13337000	1984-07-28	1130	A
USGS	13337000	1984-07-29	1090	A
USGS	13337000	1984-07-30	1020	A
USGS	13337000	1984-07-31	951	A
USGS	13337000	1984-08-01	945	A
USGS	13337000	1984-08-02	934	A
USGS	13337000	1984-08-03	864	A
USGS	13337000	1984-08-04	814	A
USGS	13337000	1984-08-05	773	A
USGS	13337000	1984-08-06	743	A
USGS	13337000	1984-08-07	720	A
USGS	13337000	1984-08-08	722	A
USGS	13337000	1984-08-09	691	A
USGS	13337000	1984-08-10	662	A
USGS	13337000	1984-08-11	664	A
USGS	13337000	1984-08-12	673	A
USGS	13337000	1984-08-13	638	A
USGS	13337000	1984-08-14	606	A
USGS	13337000	1984-08-15	606	A
USGS	13337000	1984-08-16	600	A
USGS	13337000	1984-08-17	600	A
USGS	13337000	1984-08-18	610	A
USGS	13337000	1984-08-19	605	A
USGS	13337000	1984-08-20	590	A
USGS	13337000	1984-08-21	580	A
USGS	13337000	1984-08-22	564	A
USGS	13337000	1984-08-23	556	A
USGS	13337000	1984-08-24	545	A
USGS	13337000	1984-08-25	539	A
USGS	13337000	1984-08-26	524	A
USGS	13337000	1984-08-27	500	A
USGS	13337000	1984-08-28	490	A
USGS	13337000	1984-08-29	476	A
USGS	13337000	1984-08-30	466	A
USGS	13337000	1984-08-31	541	A
USGS	13337000	1984-09-01	848	A
USGS	13337000	1984-09-02	788	A
USGS	13337000	1984-09-03	616	A
USGS	13337000	1984-09-04	554	A
USGS	13337000	1984-09-05	553	A
USGS	13337000	1984-09-06	640	A
USGS	13337000	1984-09-07	760	A
USGS	13337000	1984-09-08	811	A
USGS	13337000	1984-09-09	853	A
USGS	13337000	1984-09-10	760	A
USGS	13337000	1984-09-11	700	A
USGS	13337000	1984-09-12	620	A
USGS	13337000	1984-09-13	580	A
USGS	13337000	1984-09-14	550	A
USGS	13337000	1984-09-15	520	A
USGS	13337000	1984-09-16	500	A
USGS	13337000	1984-09-17	480	A
USGS	13337000	1984-09-18	470	A
USGS	13337000	1984-09-19	459	A
USGS	13337000	1984-09-20	879	A
USGS	13337000	1984-09-21	1420	A
USGS	13337000	1984-09-22	1250	A
USGS	13337000	1984-09-23	1120	A
USGS	13337000	1984-09-24	1000	A
USGS	13337000	1984-09-25	930	A
USGS	13337000	1984-09-26	860	A
USGS	13337000	1984-09-27	790	A
USGS	13337000	1984-09-28	730	A
USGS	13337000	1984-09-29	660	A
USGS	13337000	1984-09-30	630	A
USGS	13337000	1984-10-01	600	A
USGS	13337000	1984-10-02	580	A
USGS	13337000	1984-10-03	560	A
USGS	13337000	1984-10-04	550	A
USGS	13337000	1984-10-05	540	A
USGS	13337000	1984-10-06	530	A
USGS	13337000	1984-10-07	520	A
USGS	13337000	1984-10-08	510	A
USGS	13337000	1984-10-09	490	A
USGS	13337000	1984-10-10	480	A
USGS	13337000	1984-10-11	480	A
USGS	13337000	1984-10-12	605	A
USGS	13337000	1984-10-13	747	A
USGS	13337000	1984-10-14	842	A
USGS	13337000	1984-10-15	755	A
USGS	13337000	1984-10-16	662	A
USGS	13337000	1984-10-17	622	A
USGS	13337000	1984-10-18	580	A
USGS	13337000	1984-10-19	597	A
USGS	13337000	1984-10-20	562	A
USGS	13337000	1984-10-21	521	A
USGS	13337000	1984-10-22	506	A
USGS	13337000	1984-10-23	537	A
USGS	13337000	1984-10-24	556	A
USGS	13337000	1984-10-25	577	A
USGS	13337000	1984-10-26	1010	A
USGS	13337000	1984-10-27	1290	A
USGS	13337000	1984-10-28	967	A
USGS	13337000	1984-10-29	847	A
USGS	13337000	1984-10-30	763	A
USGS	13337000	1984-10-31	733	A
USGS	13337000	1984-11-01	655	A
USGS	13337000	1984-11-02	859	A
USGS	13337000	1984-11-03	1810	A
USGS	13337000	1984-11-04	1630	A
USGS	13337000	1984-11-05	1190	A
USGS	13337000	1984-11-06	1060	A
USGS	13337000	1984-11-07	1230	A
USGS	13337000	1984-11-08	1130	A
USGS	13337000	1984-11-09	1020	A
USGS	13337000	1984-11-10	960	A
USGS	13337000	1984-11-11	900	A
USGS	13337000	1984-11-12	950	A
USGS	13337000	1984-11-13	1090	A
USGS	13337000	1984-11-14	1580	A
USGS	13337000	1984-11-15	1240	A
USGS	13337000	1984-11-16	1010	A
USGS	13337000	1984-11-17	1070	A
USGS	13337000	1984-11-18	990	A
USGS	13337000	1984-11-19	940	A
USGS	13337000	1984-11-20	940	A
USGS	13337000	1984-11-21	950	A
USGS	13337000	1984-11-22	881	A
USGS	13337000	1984-11-23	805	A
USGS	13337000	1984-11-24	796	A
USGS	13337000	1984-11-25	872	A
USGS	13337000	1984-11-26	796	A
USGS	13337000	1984-11-27	733	A
USGS	13337000	1984-11-28	724	A
USGS	13337000	1984-11-29	872	A
USGS	13337000	1984-11-30	843	A
USGS	13337000	1984-12-01	805	A
USGS	13337000	1984-12-02	760	A
USGS	13337000	1984-12-03	585	A
USGS	13337000	1984-12-04	485	A
USGS	13337000	1984-12-05	460	A
USGS	13337000	1984-12-06	470	A
USGS	13337000	1984-12-07	510	A
USGS	13337000	1984-12-08	570	A
USGS	13337000	1984-12-09	650	A
USGS	13337000	1984-12-10	780	A
USGS	13337000	1984-12-11	1090	A
USGS	13337000	1984-12-12	910	A
USGS	13337000	1984-12-13	834	A
USGS	13337000	1984-12-14	778	A
USGS	13337000	1984-12-15	751	A
USGS	13337000	1984-12-16	760	A
USGS	13337000	1984-12-17	700	A
USGS	13337000	1984-12-18	673	A
USGS	13337000	1984-12-19	670	A
USGS	13337000	1984-12-20	690	A
USGS	13337000	1984-12-21	710	A
USGS	13337000	1984-12-22	770	A
USGS	13337000	1984-12-23	850	A
USGS	13337000	1984-12-24	990	A
USGS	13337000	1984-12-25	872	A
USGS	13337000	1984-12-26	843	A
USGS	13337000	1984-12-27	760	A
USGS	13337000	1984-12-28	742	A
USGS	13337000	1984-12-29	715	A
USGS	13337000	1984-12-30	706	A
USGS	13337000	1984-12-31	672	A
USGS	13337000	1985-01-01	630	A
USGS	13337000	1985-01-02	600	A
USGS	13337000	1985-01-03	590	A
USGS	13337000	1985-01-04	580	A
USGS	13337000	1985-01-05	590	A
USGS	13337000	1985-01-06	600	A
USGS	13337000	1985-01-07	620	A
USGS	13337000	1985-01-08	630	A
USGS	13337000	1985-01-09	640	A
USGS	13337000	1985-01-10	660	A
USGS	13337000	1985-01-11	622	A
USGS	13337000	1985-01-12	580	A
USGS	13337000	1985-01-13	550	A
USGS	13337000	1985-01-14	530	A
USGS	13337000	1985-01-15	540	A
USGS	13337000	1985-01-16	560	A
USGS	13337000	1985-01-17	570	A
USGS	13337000	1985-01-18	590	A
USGS	13337000	1985-01-19	610	A
USGS	13337000	1985-01-20	622	A
USGS	13337000	1985-01-21	638	A
USGS	13337000	1985-01-22	608	A
USGS	13337000	1985-01-23	562	A
USGS	13337000	1985-01-24	534	A
USGS	13337000	1985-01-25	506	A
USGS	13337000	1985-01-26	527	A
USGS	13337000	1985-01-27	534	A
USGS	13337000	1985-01-28	534	A
USGS	13337000	1985-01-29	548	A
USGS	13337000	1985-01-30	541	A
USGS	13337000	1985-01-31	490	A
USGS	13337000	1985-02-01	430	A
USGS	13337000	1985-02-02	420	A
USGS	13337000	1985-02-03	415	A
USGS	13337000	1985-02-04	420	A
USGS	13337000	1985-02-05	430	A
USGS	13337000	1985-02-06	440	A
USGS	13337000	1985-02-07	460	A
USGS	13337000	1985-02-08	470	A
USGS	13337000	1985-02-09	470	A
USGS	13337000	1985-02-10	480	A
USGS	13337000	1985-02-11	480	A
USGS	13337000	1985-02-12	485	A
USGS	13337000	1985-02-13	485	A
USGS	13337000	1985-02-14	480	A
USGS	13337000	1985-02-15	470	A
USGS	13337000	1985-02-16	465	A
USGS	13337000	1985-02-17	465	A
USGS	13337000	1985-02-18	465	A
USGS	13337000	1985-02-19	465	A
USGS	13337000	1985-02-20	470	A
USGS	13337000	1985-02-21	499	A
USGS	13337000	1985-02-22	506	A
USGS	13337000	1985-02-23	513	A
USGS	13337000	1985-02-24	555	A
USGS	13337000	1985-02-25	592	A
USGS	13337000	1985-02-26	555	A
USGS	13337000	1985-02-27	541	A
USGS	13337000	1985-02-28	548	A
USGS	13337000	1985-03-01	647	A
USGS	13337000	1985-03-02	647	A
USGS	13337000	1985-03-03	600	A
USGS	13337000	1985-03-04	578	A
USGS	13337000	1985-03-05	562	A
USGS	13337000	1985-03-06	570	A
USGS	13337000	1985-03-07	578	A
USGS	13337000	1985-03-08	570	A
USGS	13337000	1985-03-09	578	A
USGS	13337000	1985-03-10	622	A
USGS	13337000	1985-03-11	664	A
USGS	13337000	1985-03-12	664	A
USGS	13337000	1985-03-13	664	A
USGS	13337000	1985-03-14	715	A
USGS	13337000	1985-03-15	805	A
USGS	13337000	1985-03-16	910	A
USGS	13337000	1985-03-17	1030	A
USGS	13337000	1985-03-18	1200	A
USGS	13337000	1985-03-19	1340	A
USGS	13337000	1985-03-20	1440	A
USGS	13337000	1985-03-21	1390	A
USGS	13337000	1985-03-22	1260	A
USGS	13337000	1985-03-23	1220	A
USGS	13337000	1985-03-24	1280	A
USGS	13337000	1985-03-25	1180	A
USGS	13337000	1985-03-26	1120	A
USGS	13337000	1985-03-27	1070	A
USGS	13337000	1985-03-28	1000	A
USGS	13337000	1985-03-29	980	A
USGS	13337000	1985-03-30	1160	A
USGS	13337000	1985-03-31	1360	A
USGS	13337000	1985-04-01	1840	A
USGS	13337000	1985-04-02	2550	A
USGS	13337000	1985-04-03	2770	A
USGS	13337000	1985-04-04	2420	A
USGS	13337000	1985-04-05	2280	A
USGS	13337000	1985-04-06	2520	A
USGS	13337000	1985-04-07	3220	A
USGS	13337000	1985-04-08	4100	A
USGS	13337000	1985-04-09	4840	A
USGS	13337000	1985-04-10	6240	A
USGS	13337000	1985-04-11	6300	A
USGS	13337000	1985-04-12	6360	A
USGS	13337000	1985-04-13	6530	A
USGS	13337000	1985-04-14	7460	A
USGS	13337000	1985-04-15	8760	A
USGS	13337000	1985-04-16	9200	A
USGS	13337000	1985-04-17	9200	A
USGS	13337000	1985-04-18	9200	A
USGS	13337000	1985-04-19	8600	A
USGS	13337000	1985-04-20	7500	A
USGS	13337000	1985-04-21	6500	A
USGS	13337000	1985-04-22	5500	A
USGS	13337000	1985-04-23	4800	A
USGS	13337000	1985-04-24	4400	A
USGS	13337000	1985-04-25	4000	A
USGS	13337000	1985-04-26	3600	A
USGS	13337000	1985-04-27	3500	A
USGS	13337000	1985-04-28	4600	A
USGS	13337000	1985-04-29	5800	A
USGS	13337000	1985-04-30	7300	A
USGS	13337000	1985-05-01	9000	A
USGS	13337000	1985-05-02	12000	A
USGS	13337000	1985-05-03	13600	A
USGS	13337000	1985-05-04	11000	A
USGS	13337000	1985-05-05	9200	A
USGS	13337000	1985-05-06	9400	A
USGS	13337000	1985-05-07	9600	A
USGS	13337000	1985-05-08	9300	A
USGS	13337000	1985-05-09	9100	A
USGS	13337000	1985-05-10	8600	A
USGS	13337000	1985-05-11	8000	A
USGS	13337000	1985-05-12	7300	A
USGS	13337000	1985-05-13	6800	A
USGS	13337000	1985-05-14	7200	A
USGS	13337000	1985-05-15	7800	A
USGS	13337000	1985-05-16	8800	A
USGS	13337000	1985-05-17	9800	A
USGS	13337000	1985-05-18	11500	A
USGS	13337000	1985-05-19	12700	A
USGS	13337000	1985-05-20	13500	A
USGS	13337000	1985-05-21	14000	A
USGS	13337000	1985-05-22	15000	A
USGS	13337000	1985-05-23	16000	A
USGS	13337000	1985-05-24	17500	A
USGS	13337000	1985-05-25	18500	A
USGS	13337000	1985-05-26	15000	A
USGS	13337000	1985-05-27	12600	A
USGS	13337000	1985-05-28	12300	A
USGS	13337000	1985-05-29	12000	A
USGS	13337000	1985-05-30	11500	A
USGS	13337000	1985-05-31	10500	A
USGS	13337000	1985-06-01	9000	A
USGS	13337000	1985-06-02	10500	A
USGS	13337000	1985-06-03	9300	A
USGS	13337000	1985-06-04	9000	A
USGS	13337000	1985-06-05	9200	A
USGS	13337000	1985-06-06	9600	A
USGS	13337000	1985-06-07	10800	A
USGS	13337000	1985-06-08	12400	A
USGS	13337000	1985-06-09	11000	A
USGS	13337000	1985-06-10	9600	A
USGS	13337000	1985-06-11	8700	A
USGS	13337000	1985-06-12	7750	A
USGS	13337000	1985-06-13	7700	A
USGS	13337000	1985-06-14	7010	A
USGS	13337000	1985-06-15	6550	A
USGS	13337000	1985-06-16	6220	A
USGS	13337000	1985-06-17	5670	A
USGS	13337000	1985-06-18	5300	A
USGS	13337000	1985-06-19	5020	A
USGS	13337000	1985-06-20	4710	A
USGS	13337000	1985-06-21	4310	A
USGS	13337000	1985-06-22	3900	A
USGS	13337000	1985-06-23	3590	A
USGS	13337000	1985-06-24	3310	A
USGS	13337000	1985-06-25	3060	A
USGS	13337000	1985-06-26	2820	A
USGS	13337000	1985-06-27	2620	A
USGS	13337000	1985-06-28	2480	A
USGS	13337000	1985-06-29	2360	A
USGS	13337000	1985-06-30	2250	A
USGS	13337000	1985-07-01	2140	A
USGS	13337000	1985-07-02	2010	A
USGS	13337000	1985-07-03	1890	A
USGS	13337000	1985-07-04	1790	A
USGS	13337000	1985-07-05	1700	A
USGS	13337000	1985-07-06	1600	A
USGS	13337000	1985-07-07	1520	A
USGS	13337000	1985-07-08	1450	A
USGS	13337000	1985-07-09	1370	A
USGS	13337000	1985-07-10	1330	A
USGS	13337000	1985-07-11	1280	A
USGS	13337000	1985-07-12	1200	A
USGS	13337000	1985-07-13	1150	A
USGS	13337000	1985-07-14	1080	A
USGS	13337000	1985-07-15	1020	A
USGS	13337000	1985-07-16	960	A
USGS	13337000	1985-07-17	920	A
USGS	13337000	1985-07-18	891	A
USGS	13337000	1985-07-19	862	A
USGS	13337000	1985-07-20	824	A
USGS	13337000	1985-07-21	769	A
USGS	13337000	1985-07-22	742	A
USGS	13337000	1985-07-23	716	A
USGS	13337000	1985-07-24	690	A
USGS	13337000	1985-07-25	673	A
USGS	13337000	1985-07-26	648	A
USGS	13337000	1985-07-27	617	A
USGS	13337000	1985-07-28	593	A
USGS	13337000	1985-07-29	585	A
USGS	13337000	1985-07-30	570	A
USGS	13337000	1985-07-31	557	A
USGS	13337000	1985-08-01	646	A
USGS	13337000	1985-08-02	954	A
USGS	13337000	1985-08-03	1020	A
USGS	13337000	1985-08-04	819	A
USGS	13337000	1985-08-05	687	A
USGS	13337000	1985-08-06	636	A
USGS	13337000	1985-08-07	592	A
USGS	13337000	1985-08-08	577	A
USGS	13337000	1985-08-09	604	A
USGS	13337000	1985-08-10	663	A
USGS	13337000	1985-08-11	825	A
USGS	13337000	1985-08-12	792	A
USGS	13337000	1985-08-13	890	A
USGS	13337000	1985-08-14	822	A
USGS	13337000	1985-08-15	673	A
USGS	13337000	1985-08-16	629	A
USGS	13337000	1985-08-17	608	A
USGS	13337000	1985-08-18	564	A
USGS	13337000	1985-08-19	546	A
USGS	13337000	1985-08-20	657	A
USGS	13337000	1985-08-21	913	A
USGS	13337000	1985-08-22	813	A
USGS	13337000	1985-08-23	655	A
USGS	13337000	1985-08-24	581	A
USGS	13337000	1985-08-25	543	A
USGS	13337000	1985-08-26	515	A
USGS	13337000	1985-08-27	496	A
USGS	13337000	1985-08-28	477	A
USGS	13337000	1985-08-29	457	A
USGS	13337000	1985-08-30	441	A
USGS	13337000	1985-08-31	426	A
USGS	13337000	1985-09-01	415	A
USGS	13337000	1985-09-02	425	A
USGS	13337000	1985-09-03	450	A
USGS	13337000	1985-09-04	436	A
USGS	13337000	1985-09-05	421	A
USGS	13337000	1985-09-06	1150	A
USGS	13337000	1985-09-07	1870	A
USGS	13337000	1985-09-08	1460	A
USGS	13337000	1985-09-09	1910	A
USGS	13337000	1985-09-10	1560	A
USGS	13337000	1985-09-11	1550	A
USGS	13337000	1985-09-12	1870	A
USGS	13337000	1985-09-13	1970	A
USGS	13337000	1985-09-14	1580	A
USGS	13337000	1985-09-15	1690	A
USGS	13337000	1985-09-16	1760	A
USGS	13337000	1985-09-17	2450	A
USGS	13337000	1985-09-18	2320	A
USGS	13337000	1985-09-19	1870	A
USGS	13337000	1985-09-20	1650	A
USGS	13337000	1985-09-21	1510	A
USGS	13337000	1985-09-22	1470	A
USGS	13337000	1985-09-23	1380	A
USGS	13337000	1985-09-24	1280	A
USGS	13337000	1985-09-25	1190	A
USGS	13337000	1985-09-26	1120	A
USGS	13337000	1985-09-27	1060	A
USGS	13337000	1985-09-28	998	A
USGS	13337000	1985-09-29	962	A
USGS	13337000	1985-09-30	934	A
USGS	13337000	1985-10-01	909	A
USGS	13337000	1985-10-02	890	A
USGS	13337000	1985-10-03	909	A
USGS	13337000	1985-10-04	971	A
USGS	13337000	1985-10-05	887	A
USGS	13337000	1985-10-06	883	A
USGS	13337000	1985-10-07	1530	A
USGS	13337000	1985-10-08	1280	A
USGS	13337000	1985-10-09	1020	A
USGS	13337000	1985-10-10	957	A
USGS	13337000	1985-10-11	1070	A
USGS	13337000	1985-10-12	1180	A
USGS	13337000	1985-10-13	1140	A
USGS	13337000	1985-10-14	1070	A
USGS	13337000	1985-10-15	1120	A
USGS	13337000	1985-10-16	1300	A
USGS	13337000	1985-10-17	1480	A
USGS	13337000	1985-10-18	1330	A
USGS	13337000	1985-10-19	1250	A
USGS	13337000	1985-10-20	1230	A
USGS	13337000	1985-10-21	1250	A
USGS	13337000	1985-10-22	1470	A
USGS	13337000	1985-10-23	1580	A
USGS	13337000	1985-10-24	1590	A
USGS	13337000	1985-10-25	2390	A
USGS	13337000	1985-10-26	3430	A
USGS	13337000	1985-10-27	2770	A
USGS	13337000	1985-10-28	2550	A
USGS	13337000	1985-10-29	2330	A
USGS	13337000	1985-10-30	2160	A
USGS	13337000	1985-10-31	2050	A
USGS	13337000	1985-11-01	2090	A
USGS	13337000	1985-11-02	2800	A
USGS	13337000	1985-11-03	3370	A
USGS	13337000	1985-11-04	3170	A
USGS	13337000	1985-11-05	3630	A
USGS	13337000	1985-11-06	3360	A
USGS	13337000	1985-11-07	3420	A
USGS	13337000	1985-11-08	3300	A
USGS	13337000	1985-11-09	2910	A
USGS	13337000	1985-11-10	2570	A
USGS	13337000	1985-11-11	2360	A
USGS	13337000	1985-11-12	2080	A
USGS	13337000	1985-11-13	1990	A
USGS	13337000	1985-11-14	1880	A
USGS	13337000	1985-11-15	1890	A
USGS	13337000	1985-11-16	2070	A
USGS	13337000	1985-11-17	1980	A
USGS	13337000	1985-11-18	1820	A
USGS	13337000	1985-11-19	1660	A
USGS	13337000	1985-11-20	1610	A
USGS	13337000	1985-11-21	1560	A
USGS	13337000	1985-11-22	1430	A
USGS	13337000	1985-11-23	1150	A
USGS	13337000	1985-11-24	1140	A
USGS	13337000	1985-11-25	1200	A
USGS	13337000	1985-11-26	1300	A
USGS	13337000	1985-11-27	1380	A
USGS	13337000	1985-11-28	1400	A
USGS	13337000	1985-11-29	1350	A
USGS	13337000	1985-11-30	1230	A
USGS	13337000	1985-12-01	1160	A
USGS	13337000	1985-12-02	1160	A
USGS	13337000	1985-12-03	1160	A
USGS	13337000	1985-12-04	1200	A
USGS	13337000	1985-12-05	1260	A
USGS	13337000	1985-12-06	1250	A
USGS	13337000	1985-12-07	1270	A
USGS	13337000	1985-12-08	1240	A
USGS	13337000	1985-12-09	1140	A
USGS	13337000	1985-12-10	995	A
USGS	13337000	1985-12-11	876	A
USGS	13337000	1985-12-12	860	A
USGS	13337000	1985-12-13	880	A
USGS	13337000	1985-12-14	920	A
USGS	13337000	1985-12-15	980	A
USGS	13337000	1985-12-16	1050	A
USGS	13337000	1985-12-17	1100	A
USGS	13337000	1985-12-18	1060	A
USGS	13337000	1985-12-19	958	A
USGS	13337000	1985-12-20	886	A
USGS	13337000	1985-12-21	870	A
USGS	13337000	1985-12-22	850	A
USGS	13337000	1985-12-23	820	A
USGS	13337000	1985-12-24	790	A
USGS	13337000	1985-12-25	770	A
USGS	13337000	1985-12-26	760	A
USGS	13337000	1985-12-27	750	A
USGS	13337000	1985-12-28	770	A
USGS	13337000	1985-12-29	810	A
USGS	13337000	1985-12-30	850	A
USGS	13337000	1985-12-31	900	A
USGS	13337000	1986-01-01	960	A
USGS	13337000	1986-01-02	1070	A
USGS	13337000	1986-01-03	1120	A
USGS	13337000	1986-01-04	995	A
USGS	13337000	1986-01-05	967	A
USGS	13337000	1986-01-06	940	A
USGS	13337000	1986-01-07	950	A
USGS	13337000	1986-01-08	984	A
USGS	13337000	1986-01-09	1040	A
USGS	13337000	1986-01-10	1060	A
USGS	13337000	1986-01-11	994	A
USGS	13337000	1986-01-12	911	A
USGS	13337000	1986-01-13	890	A
USGS	13337000	1986-01-14	860	A
USGS	13337000	1986-01-15	870	A
USGS	13337000	1986-01-16	891	A
USGS	13337000	1986-01-17	1230	A
USGS	13337000	1986-01-18	1040	A
USGS	13337000	1986-01-19	990	A
USGS	13337000	1986-01-20	1040	A
USGS	13337000	1986-01-21	981	A
USGS	13337000	1986-01-22	912	A
USGS	13337000	1986-01-23	897	A
USGS	13337000	1986-01-24	954	A
USGS	13337000	1986-01-25	884	A
USGS	13337000	1986-01-26	821	A
USGS	13337000	1986-01-27	812	A
USGS	13337000	1986-01-28	970	A
USGS	13337000	1986-01-29	1130	A
USGS	13337000	1986-01-30	1490	A
USGS	13337000	1986-01-31	1690	A
USGS	13337000	1986-02-01	1860	A
USGS	13337000	1986-02-02	2070	A
USGS	13337000	1986-02-03	2030	A
USGS	13337000	1986-02-04	1920	A
USGS	13337000	1986-02-05	1810	A
USGS	13337000	1986-02-06	1650	A
USGS	13337000	1986-02-07	1480	A
USGS	13337000	1986-02-08	1250	A
USGS	13337000	1986-02-09	1220	A
USGS	13337000	1986-02-10	1310	A
USGS	13337000	1986-02-11	1250	A
USGS	13337000	1986-02-12	1120	A
USGS	13337000	1986-02-13	1110	A
USGS	13337000	1986-02-14	1100	A
USGS	13337000	1986-02-15	1200	A
USGS	13337000	1986-02-16	1420	A
USGS	13337000	1986-02-17	2110	A
USGS	13337000	1986-02-18	2110	A
USGS	13337000	1986-02-19	1930	A
USGS	13337000	1986-02-20	1730	A
USGS	13337000	1986-02-21	1650	A
USGS	13337000	1986-02-22	1740	A
USGS	13337000	1986-02-23	2700	A
USGS	13337000	1986-02-24	6290	A
USGS	13337000	1986-02-25	6940	A
USGS	13337000	1986-02-26	7090	A
USGS	13337000	1986-02-27	6960	A
USGS	13337000	1986-02-28	6130	A
USGS	13337000	1986-03-01	5610	A
USGS	13337000	1986-03-02	5590	A
USGS	13337000	1986-03-03	5570	A
USGS	13337000	1986-03-04	5360	A
USGS	13337000	1986-03-05	5250	A
USGS	13337000	1986-03-06	5070	A
USGS	13337000	1986-03-07	6200	A
USGS	13337000	1986-03-08	8220	A
USGS	13337000	1986-03-09	7830	A
USGS	13337000	1986-03-10	7040	A
USGS	13337000	1986-03-11	6620	A
USGS	13337000	1986-03-12	6120	A
USGS	13337000	1986-03-13	5530	A
USGS	13337000	1986-03-14	5080	A
USGS	13337000	1986-03-15	4590	A
USGS	13337000	1986-03-16	4270	A
USGS	13337000	1986-03-17	4020	A
USGS	13337000	1986-03-18	3740	A
USGS	13337000	1986-03-19	3550	A
USGS	13337000	1986-03-20	3430	A
USGS	13337000	1986-03-21	3500	A
USGS	13337000	1986-03-22	3440	A
USGS	13337000	1986-03-23	3310	A
USGS	13337000	1986-03-24	3640	A
USGS	13337000	1986-03-25	3580	A
USGS	13337000	1986-03-26	3440	A
USGS	13337000	1986-03-27	3590	A
USGS	13337000	1986-03-28	4220	A
USGS	13337000	1986-03-29	5250	A
USGS	13337000	1986-03-30	6510	A
USGS	13337000	1986-03-31	6870	A
USGS	13337000	1986-04-01	6280	A
USGS	13337000	1986-04-02	5750	A
USGS	13337000	1986-04-03	5190	A
USGS	13337000	1986-04-04	4950	A
USGS	13337000	1986-04-05	4810	A
USGS	13337000	1986-04-06	4850	A
USGS	13337000	1986-04-07	5080	A
USGS	13337000	1986-04-08	5700	A
USGS	13337000	1986-04-09	6310	A
USGS	13337000	1986-04-10	6530	A
USGS	13337000	1986-04-11	6280	A
USGS	13337000	1986-04-12	5950	A
USGS	13337000	1986-04-13	5520	A
USGS	13337000	1986-04-14	5030	A
USGS	13337000	1986-04-15	4800	A
USGS	13337000	1986-04-16	5070	A
USGS	13337000	1986-04-17	4780	A
USGS	13337000	1986-04-18	4480	A
USGS	13337000	1986-04-19	4210	A
USGS	13337000	1986-04-20	4190	A
USGS	13337000	1986-04-21	4800	A
USGS	13337000	1986-04-22	7000	A
USGS	13337000	1986-04-23	8140	A
USGS	13337000	1986-04-24	7000	A
USGS	13337000	1986-04-25	6420	A
USGS	13337000	1986-04-26	5770	A
